"nature","section","section2","section3","comite"
"MCF","26","","","Pour toute correspondance, notamment les lettres de recommandations,
s'adresser à Fayssal Benkhaldoun fayssal@math.univ-paris13.fr 

Membres internes :

- Emmanuel Audusse
- Fayssal Benkhaldoun (Président du comité de sélection)
- Linda El Alaoui
- Laurence Halpern
- Olivier Lafitte
- Stéphane Vento

Membres externes :

- François Alouges
- Brahim Amaziane
- Bruno Despres
- Gloria Faccanoni
- Florence Hubert
- Frederic Pascal"
"MCF","26","","","\N"
"PR","26","","","\N"
"MCF","26","\N","\N","\N"
"PR","26","\N","\N","Christophe Besse
Frédéric Coquel
Stéphane Cordier
Jean-Frédéric Gerbeau
Pauline Lafitte
Frédéric Lagoutière

Dominique Blanchard
Pierre Calka
Patrizia Donato
Léo Glangetas"
"PR","27","","","\N"
"PR","25","","","Serge Bouc
Michel Brion
Jean-Luc Chabert
Francois Digne
Cédric Lecouvey
Lionel Schwartz
Rupert Yu
Alexander Zimmermann"
"MCF","27","","","Composition du comité de sélection :
ZIELONKA Wieslaw (PR Univ. Paris Diderot)
GRADINARIU POTOP-BUTUCARU Maria (MCF UPMC)
MAIRESSE Jean (DR CNRS Paris 7)
GRAVIER Sylvain (DR CNRS, Institut Fourier Grenoble 1)
MESSINE Frédéric (MCF ENSEEIHT-IRIT)
GERIN Lucas (MCF Université. Paris Ouest)
HANUSSE Nicolas (DR CNRS)
BAUDON Olivier (MCF Université Bordeaux 1)
BACHOC Christine PR (Université Bordeaux 1)
MARCKERT Jean-François CR (CNRS)
SENIZERGUES Géraud PR (Université Bordeaux 1)
THIBAULT Samuel MCF (Université Bordeaux 1)

Président du comité de sélection : ZIELONKA Wieslaw

Liste publiée par l'Université de Bordeaux 1 à l'adresse : http://www.u-bordeaux1.fr/fileadmin/images-PDF/RECRUTEMENT/COMITES_SELECTION_2012/arrete_27MCF791.pdf"
"PR","25","","","\N"
"MCF","27","","","\N"
"MCF","26","","","Béatrice Fuchs
Chirine Ghedira Guegan 
Catherine Pivot
Jean Berard
André Goldman
Stéphane Lallich
Jimmy Leblet
Hamza Si Kaddour"
